Unnamed: 0,Text,Place Name,Country name EN,Wiki Title,id,gemini-flash,gemini-flash_loc,gemini-flash_faiss,gemini-pro,train
720,"Annaba has a metropolitan area with a higher population density than the other metropolitan areas of the Algerian coastline, such as Oran and Algiers.",Annaba,algeria,Annaba,1465,algeria,annaba,['algeria'],algeria,2
570,Djebilet Rosfa is a town and commune in Tiaret Province in northwestern Algeria.,Djebilet Rosfa,algeria,Djebilet Rosfa,1315,algeria,djebilet rosfa,['algeria'],algeria,2
477,"El Khroub (Arabic: الخروب) is a town and commune in Constantine Province, Algeria.",El Khroub,algeria,El Khroub,1222,algeria,algeria,['algeria'],algeria,2
611,"Chuy's population was 9,675 in 2011.",Chui,uruguay,Chuy,611,uruguay,no,['myanmar'],uruguay,2
10,"Moshupa is a large village in the Southern District of Botswana with a population of 20,016 per the 2011 census.",Mosopa,botswana,Moshupa,10,botswana,moshupa,['germany'],botswana,2
494,Its official name is Seera (Arabic: صيرة Ṣīrah).,Crater,yemen,Crater (Aden),1239,no,no,['myanmar'],yemen,2
282,"Bokhtariyon (Tajik: Бохтариён, Persian: باختریان) is a town and jamoat in Tajikistan.",Bokhtariyon,tajikistan,Bokhtariyon,282,tajikistan,tajikistan,['tajikistan'],tajikistan,2
291,"The chief of the Tonota village is Kgosi Bokamoso Radipitse who took over the chieftainship from his father, Ramosinyi Radipitse who retired from the chieftaincy throne  in 2016 due to old age.",Tonota,botswana,Tonota,291,botswana,tonota village,['botswana'],botswana,2
196,"Bougara is a town in the Mitidja plain in Algeria, about 20 kilometers due south of Algiers.",Bougara,algeria,Bougara,941,algeria,bougara,['algeria'],algeria,2
613,"According to Daniel Granada, ""Chui"" was also the name the Indians gave a yellow-breasted bird, native and common in the marshes of the area.",Chui,uruguay,Chuy,613,no,no,['myanmar'],no,2
129,"The city was founded in 1960 alongside the construction of Nurek Dam, which was completed in 1980.",Norak,tajikistan,Norak,129,tajikistan,nurek dam,['cambodia'],tajikistan,2
323,"Starting as a small town, Punta del Este grew to become a resort for the Latin and North American jet set and tourists.",Punta del Este,uruguay,Punta del Este,323,uruguay,punta del este,['uruguay'],uruguay,2
870,"Bajil District is a district of the Al Hudaydah Governorate, Yemen.",BÄjil,yemen,Bajil District,1615,yemen,bajil district,['azerbaijan'],yemen,2
601,"Notable persons from Hamrun are the actor and lyrical singer Oreste Kirkop, who is remembered mostly for his role in The Vagabond King, and Maltese poet and theatre director Mario Azzopardi (born in 1944), who has a strong reputation for introducing new, radical poetry in Malta in the Sixties and who became the artistic director of the Malta Drama Centre (est.",Ä¦amrun,malta,Hamrun,601,malta,hamrun,['philippines'],malta,2
603,Al-Shihr is a walled town located on a sandy beach.,Ash Shiá¸©r,yemen,Al-Shihr,1348,yemen,al-shihr,['saudi arabia'],yemen,2
617,"It is located in Shahrinav District, one of the Districts of Republican Subordination.",Shahrinav,tajikistan,Shahrinav,617,tajikistan,shahrinav district,['tajikistan'],tajikistan,2
485,"At the time of the 2004 census, Zinjibar's population numbered 19,879 inhabitants.",ZinjibÄr,yemen,Zinjibar,1230,yemen,zinjibar,['yemen'],yemen,2
749,"Taibet lies at an elevation of 99 metres (325 ft) surrounded by the palm trees of its oasis, one of many scattered oases lying between Touggourt and El Oued.",TaÃ¯bet,algeria,Taibet,1494,algeria,taibet,['algeria'],algeria,2
19,The term used to refer to the Arabic-speaking highlanders in the region of El Milia was Kabyle hadra.,El Milia,algeria,El Milia,764,algeria,el milia,['algeria'],algeria,2
158,"In 1592 the village of Luqa was hit by a plague epidemic, which hit all the population of Malta and caused many deaths.",Luqa,malta,Luqa,158,malta,malta,"['netherlands', 'brazil', 'malta', 'portugal', 'austria', 'united states']",malta,2
169,Agriculture is the main activity of the commune of Boghni.,Boghni,algeria,Boghni,914,algeria,boghni,['algeria'],algeria,2
516,Naxxar is spread over an area of 11 square kilometres (4 sq mi).,Naxxar,malta,Naxxar,516,malta,naxxar,['malta'],malta,2
615,"In antiquity, the city was originally called Cirta and served as the capital of the Berber kingdom of Numidia.",Constantine,algeria,"Constantine, Algeria",1360,sudan,cirta,['spain'],algeria,2
597,This appellation could stem from the fact that a considerable number of Ħamruniżi used to work as stevedores on the docks and thus carried a knife at all times.,Ä¦amrun,malta,Hamrun,597,no,no,['myanmar'],malta,2
195,"Żejtun is traditionally known as Città Beland, a title conferred by the grandmaster of the Order of the Knights of Malta, Ferdinand von Hompesch zu Bolheim in 1797.",Å»ejtun,malta,Å»ejtun,195,malta,Ã¥Â»ejtun,['israel'],malta,2
625,"Archaeological, prehistoric and historical testimonies indicate that the area of Berriane was inhabited since at least the Neolithic era.",Berriane,algeria,Berriane,1370,algeria,berriane,['algeria'],algeria,2
621,"It is situated in Demerara-Mahaica, region 4, on the Atlantic Ocean coast, at the mouth of the Demerara River.",Georgetown,guyana,"Georgetown, Guyana",621,guyana,demerara-mahaica,['guyana'],guyana,2
410,"Linden is the second largest city in Guyana after Georgetown, and capital of the Upper Demerara-Berbice region, located at 6°0′0″N 58°18′0″W, altitude 48 m (160 ft).",Linden,guyana,"Linden, Guyana",410,guyana,linden,"['germany', 'united states', 'switzerland', 'belgium', 'guyana']",guyana,2
96,"Sliema is also known for its numerous rocky beaches, water sports and hotels.",Sliema,malta,Sliema,96,malta,sliema,['malta'],malta,2
913,"The Teinainano Urban Council (TUC), which is in charge of managing many facets of local government and community development, has administrative control over Bairiki.",Bairiki Village,kiribati,Bairiki,1658,kiribati,bairiki,['kiribati'],kiribati,2
298,Bab Ezzouar is located some 12 km (7.5 mi) east by south-east of Algiers city just south of Bordj El Kiffan.,Bab Ezzouar,algeria,Bab Ezzouar,1043,algeria,bab ezzouar,['algeria'],algeria,2
156,Luqa is centered around a main square which contains a church dedicated to St. Andrew.,Luqa,malta,Luqa,156,malta,luqa,['malta'],malta,2
419,Skeldon and Springlands have been administratively merged into Corriverton.,Skeldon,guyana,"Skeldon, Guyana",419,no,corriverton,['australia'],guyana,2
35,"As Dhamar City had a great role in Yemen's political and economic life, it had an important historical role in Yemen before the lifetime of the Islamic Prophet Muhammad.",DhamÄr,yemen,"Dhamar, Yemen",780,yemen,dhamar city,['yemen'],yemen,2
477,José Pedro Varela is a small city in the north of Lavalleja Department of southeastern Uruguay.,JosÃ© Pedro Varela,uruguay,"JosÃ© Pedro Varela, Uruguay",477,uruguay,uruguay,['uruguay'],uruguay,2
744,"Suárez served in the office designated as President of Uruguay from 1843 to 1852, during the Uruguayan Civil War.",JoaquÃ­n SuÃ¡rez,uruguay,JoaquÃ­n SuÃ¡rez,744,uruguay,uruguay,['uruguay'],uruguay,2
245,Since 1984 the commune of Tazoult consists of the following areas  :,Tazoult-Lambese,algeria,Tazoult,990,algeria,tazoult,['morocco'],algeria,2
339,Ataq is 458 km south east of Sanaa.,Ataq,yemen,Ataq,1084,yemen,ataq,['yemen'],yemen,2
447,"Qormi (Maltese: Ħal Qormi [ħal ʔormi]; pronounced Ħar Qurmi in the Qormi dialect), also known by its title Città Pinto, is a city in the Southern Region of Malta, southwest of Valletta in the centre of the island.",Qormi,malta,Qormi,447,malta,qormi,['malta'],malta,2
11,"Merouana (Tamazight:  Tamerwant) is a city in Batna Province, Algeria.",Merouana,algeria,Merouana,756,algeria,merouana,['algeria'],algeria,2
178,"Anna Regina town contains three small villages; Bush Lot, Cotton Field and Mainstay/Whayka.",Anna Regina,guyana,Anna Regina,178,no,anna regina town,['guyana'],guyana,2
390,"Gaborone was once one of the fastest-growing cities in the world, and this has created problems with housing and illegal settlements.",Gaborone,botswana,Gaborone,390,botswana,gaborone,['botswana'],botswana,2
578,"On October 8, 1830, it was declared a town, and on June 16, 1837, by decree Ley Nº 158, it became the capital of the ""Department of Minas"".",Minas,uruguay,"Minas, Uruguay",578,uruguay,no,['myanmar'],uruguay,2
680,"Mostaganem (Arabic: مستغانم, romanized: Mustaghānim) is a port city in and capital of Mostaganem province, in the northwest of Algeria.",Mostaganem,algeria,Mostaganem,1425,algeria,mostaganem,['algeria'],algeria,2
37,"As Sayyani District is a district of the Ibb Governorate, Yemen.",As SayyÄnÄ«,yemen,As Sayyani District,782,yemen,as sayyani district,['india'],yemen,2
848,"Al Madan District  (Arabic: مديرية المدان) is a district of the 'Amran Governorate, Yemen.",Al MadÄn,yemen,Al Madan District,1593,yemen,al madan district,['norway'],yemen,2
772,"Dates, vegetables, figs, cereals and almonds are produced near Béchar.",BÃ©char,algeria,BÃ©char,1517,algeria,bÃ£Â©char,['russian federation'],algeria,2
464,"Ternifine or Tighennif is the home of a fossil human jawbone dating to the Middle Pleistocene, which French vertebrate paleontologist Camille Arambourg classified as Atlanthropus mauritanicus in 1955.",Tighenif,algeria,Tighennif,1209,algeria,ternifine or tighennif,['algeria'],algeria,2
833,"Maghnia (Arabic: مغنية) (formerly Marnia) is a town in Tlemcen Province, northwestern Algeria.",Maghnia,algeria,Maghnia,1578,algeria,maghnia,['algeria'],algeria,2
411,The installed PV capacity in Funafuti in 2020 was 735 kW compared to 1800 kW of diesel (16% penetration).,Funafuti,tuvalu,Funafuti,1156,tuvalu,funafuti,['tuvalu'],tuvalu,2
142,"In 2011, Treinta y Tres had a population of 25,477.",Treinta y Tres,uruguay,Treinta y Tres,142,uruguay,treinta y tres,['uruguay'],uruguay,2
517,"Hassi Bahbah municipality was established in 1959 AD, as it is considered one of the most important municipalities in the state of Djelfa in terms of population and location.",Hassi Bahbah,algeria,Hassi Bahbah,1262,algeria,hassi bahbah municipality,['algeria'],algeria,2
633,"Sif, Yemen is a village in eastern Yemen.",ÅÄ«f,yemen,"Sif, Yemen",1378,yemen,"sif, yemen",['yemen'],yemen,2
170,"Biskra (Arabic: بسكرة) is the capital city of Biskra Province, Algeria.",Biskra,algeria,Biskra,915,algeria,biskra,['algeria'],algeria,2
636,Swieqi (Maltese: Is-Swieqi) is a town in the Northern Region of Malta.,Swieqi,malta,Swieqi,636,malta,malta,"['netherlands', 'brazil', 'malta', 'portugal', 'austria', 'united states']",malta,2
556,"Sedrata accommodates one of the important paper factories in the east, as well as other factories.",Sedrata,algeria,Sedrata,1301,algeria,sedrata,['algeria'],algeria,2
615,It is the capital of Vakhsh District.,Vakhsh,tajikistan,"Vakhsh, Tajikistan",615,tajikistan,vakhsh district,['tajikistan'],tajikistan,2
294,Kopong is a small village in Kweneng District of Botswana.,Kopong,botswana,Kopong,294,botswana,botswana,['botswana'],botswana,2
657,Saoula is a suburb of the city of Algiers in northern Algeria.,Saoula,algeria,Saoula,1402,algeria,algiers,['algeria'],algeria,2
832,"Mazouna is a town and commune in Relizane Province, Algeria.",Mazouna,algeria,Mazouna,1577,algeria,mazouna,['algeria'],algeria,2
88,Most of the old village wards where the tribes men settled from Moshupa maintained the same names as the wards in Thamaga.,Thamaga,botswana,Thamaga,88,botswana,thamaga,['botswana'],botswana,2
41,"On 1 October 1884, it became capital of the Department of Rivera by the Act of Ley Nº 1.757.",Rivera,uruguay,Rivera,41,uruguay,department of rivera,"['uruguay', 'colombia']",uruguay,2
860,The oasis is a part of the Tidikelt region of the central Sahara that extends from central eastern Adrar Province (where Aoulef is located) to northeast Tamanrasset Province around In Salah.,Aoulef,algeria,Aoulef,1605,algeria,tidikelt region,['ethiopia'],algeria,2
131,The city of Norak covers Norak proper and two jamoats.,Norak,tajikistan,Norak,131,tajikistan,norak,['tajikistan'],tajikistan,2
714,"Birżebbuġa (Maltese pronunciation: [biːrˈzɛ.bʊdʒɐ]; sometimes shortened to B'Buġa) is a seaside town in the Southern Region of Malta, close to Marsaxlokk.",BirÅ¼ebbuÄ¡a,malta,BirÅ¼ebbuÄ¡a,714,malta,birÃ¥Â¼ebbuÃ¤Â¡a,['india'],malta,2
704,"In 2011, Paso de los Toros had a population of 12,985, which makes it the second largest city in the department, after the capital city of Tacuarembó.",Paso de los Toros,uruguay,Paso de los Toros,704,uruguay,paso de los toros,['uruguay'],uruguay,2
61,"It has a great Islamic history, with its Great Mosque of Nedroma once containing the earliest surviving Almoravid minbar.",Nedroma,algeria,Nedroma,806,algeria,nedroma,['algeria'],algeria,2
793,"In Al Hazm, the climate is hot and dry.",Al á¸¨azm,yemen,"Al Hazm, Yemen",1538,yemen,al hazm,['yemen'],no,2
176,"Majzar District is a district of the Ma'rib Governorate, Yemen.",Majzar,yemen,Majzar District,921,yemen,majzar district,['uzbekistan'],yemen,2
164,"It includes the following zones: Piriápolis, Playa Grande, Playa Hermosa, Playa Verde, Punta Colorada, San Francisco, Punta Negra, Sauce de Portezuelo, Ocean Park, Barra de Portezuelo, La Capuera, Puntas de la Sierra, La Falda, Miramar, Colonia V. Suárez, Sierras del Tirol.",PiriÃ¡polis,uruguay,PiriÃ¡polis,164,no,no,['myanmar'],uruguay,2
290,"Tonota is a large territory divided into small segments, namely: Tonota Village in the South, Semotswane, Mandunyane, and Shashe Bridge to the north.",Tonota,botswana,Tonota,290,botswana,tonota,['botswana'],botswana,2
827,"Al Humaydat District (Arabic: مُديرية الحُميدات, romanized: mudyryẗ ạlḥumydạt) is a district of the Al Jawf Governorate, Yemen.",Al á¸¨umaydÄt,yemen,Al Humaydat District,1572,yemen,al humaydat district,['norway'],yemen,2
414,Al Jawl is a village in south-western Yemen.,Al Jawl,yemen,Al Jawl,1159,yemen,yemen,['yemen'],yemen,2
348,Saint Julian's (Maltese: San Ġiljan) is a town in the Eastern Region of Malta.,San Ä iljan,malta,"St. Julian's, Malta",348,malta,saint julian's,['malta'],malta,2
571,"On 7 July 1880 it was made capital of the Department of Rocha by the Act of Ley Nº 1.474, while its status was elevated to ""Ciudad"" (city) on 10 January 1894 by the Act of Ley Nº 2.252.",Rocha,uruguay,"Rocha, Uruguay",571,uruguay,rocha,['uruguay'],uruguay,2
694,"According to the 2011 census, Canelones had a population of 19,865.",Canelones,uruguay,"Canelones, Uruguay",694,uruguay,canelones,['uruguay'],uruguay,2
820,"Sahman Jihanah (Arabic: سهمان جحانة) is a sub-district located in Jihanah District, Sana'a Governorate, Yemen.",Jiá¸©Änah,yemen,Sahman Jihanah,1565,yemen,sahman jihanah,['yemen'],yemen,2
99,"The Numidian city of Thagaste (or Tagaste), on whose ruins Souk Ahras was built, was the birthplace of Augustine of Hippo and a center of Berber culture.",Souk Ahras,algeria,Souk Ahras,844,algeria,thagaste (or tagaste),['morocco'],algeria,2
400,"El Affroun is a district in Blida Province, Algeria.",El Affroun,algeria,El Affroun District,1145,algeria,algeria,['algeria'],algeria,2
914,"The TUC is essential in preserving Bairiki's infrastructure and public services, assuring the welfare and prosperity of its residents.",Bairiki Village,kiribati,Bairiki,1659,kiribati,bairiki,['kiribati'],kiribati,2
730,"Chubek (Russian and Tajik: Чубек, Persian: چوبک) is a village and jamoat in Tajikistan.",Chubek,tajikistan,Chubek,730,tajikistan,tajikistan,['tajikistan'],tajikistan,2
458,Guichón is a small city in the Paysandú Department of western Uruguay.,GuichÃ³n,uruguay,GuichÃ³n,458,uruguay,guichÃ³n,['uruguay'],uruguay,2
375,Paysandú (Spanish pronunciation: [pajsanˈdu]) is an Uruguayan city and the capital of Paysandú Department in western Uruguay.,PaysandÃº,uruguay,PaysandÃº,375,uruguay,paysandÃ£Âº,['uruguay'],uruguay,2
333,Colonia Nicolich is also the name of the municipality to which the town belongs and which includes the areas Colinas de Carrasco (Empalme) and Villa Aeroparque.,Colonia Nicolich,uruguay,Colonia Nicolich,333,uruguay,colonia nicolich,['uruguay'],uruguay,2
